,Surrogate Keys,Product Name,Product Category,Province/Territory,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Climate
5118,5119,Olive oil,Condiments,Nova Scotia,7.82,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,989154,134171.0,eastern-maritime
5119,5120,Olive oil,Condiments,New Brunswick,8.0,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,783814,108187.0,semi-continental
5120,5121,Olive oil,Condiments,Quebec,8.12,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,8551865,1317417.0,semi-continental
5121,5122,Olive oil,Condiments,Ontario,5.92,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,14757582,2554879.0,semi-continental
5122,5123,Olive oil,Condiments,Manitoba,7.23,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1381809,212321.0,cold continental
5123,5124,Olive oil,Condiments,Saskatchewan,7.63,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1165963,227117.0,humid continental
5124,5125,Olive oil,Condiments,Alberta,6.91,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,4412013,893021.0,prairie-steppe
5125,5126,Olive oil,Condiments,British Columbia,7.23,10,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,5173896,898645.0,western maritime
5126,5127,Olive oil,Condiments,Canada,7.35,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,38027406,6498011.0,continental
5127,5128,Olive oil,Condiments,Newfoundland and Labrador,8.8,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,526046,93964.0,humid continental
5128,5129,Olive oil,Condiments,Prince Edward Island,7.3,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,159179,21913.0,humid continental
5129,5130,Olive oil,Condiments,Nova Scotia,7.3,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,989154,134171.0,eastern-maritime
5130,5131,Olive oil,Condiments,New Brunswick,7.45,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,783814,108187.0,semi-continental
5131,5132,Olive oil,Condiments,Quebec,6.88,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,8551865,1317417.0,semi-continental
5132,5133,Olive oil,Condiments,Ontario,7.51,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,14757582,2554879.0,semi-continental
5133,5134,Olive oil,Condiments,Manitoba,7.61,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,1381809,212321.0,cold continental
5134,5135,Olive oil,Condiments,Saskatchewan,7.86,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,1165963,227117.0,humid continental
5135,5136,Olive oil,Condiments,Alberta,7.36,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,4412013,893021.0,prairie-steppe
5136,5137,Olive oil,Condiments,British Columbia,7.66,11,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.7,5173896,898645.0,western maritime
5137,5138,Olive oil,Condiments,Canada,6.48,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,38027406,6498011.0,continental
5138,5139,Olive oil,Condiments,Newfoundland and Labrador,7.65,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,526046,93964.0,humid continental
5139,5140,Olive oil,Condiments,Prince Edward Island,7.25,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,159179,21913.0,humid continental
5140,5141,Olive oil,Condiments,Nova Scotia,7.47,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,989154,134171.0,eastern-maritime
5141,5142,Olive oil,Condiments,New Brunswick,7.79,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,783814,108187.0,semi-continental
5142,5143,Olive oil,Condiments,Quebec,7.37,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,8551865,1317417.0,semi-continental
5143,5144,Olive oil,Condiments,Ontario,5.89,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,14757582,2554879.0,semi-continental
5144,5145,Olive oil,Condiments,Manitoba,7.07,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1381809,212321.0,cold continental
5145,5146,Olive oil,Condiments,Saskatchewan,7.51,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1165963,227117.0,humid continental
5146,5147,Olive oil,Condiments,Alberta,7.09,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,4412013,893021.0,prairie-steppe
5147,5148,Olive oil,Condiments,British Columbia,7.13,12,2020,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,5173896,898645.0,western maritime
5148,5149,Olive oil,Condiments,Canada,7.77,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,38058291,7325247.0,continental
5149,5150,Olive oil,Condiments,Newfoundland and Labrador,7.76,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,525895,111170.0,humid continental
5150,5151,Olive oil,Condiments,Prince Edward Island,7.61,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,159240,24992.0,humid continental
5151,5152,Olive oil,Condiments,Nova Scotia,7.71,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,990025,147051.0,eastern-maritime
5152,5153,Olive oil,Condiments,New Brunswick,7.92,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,784950,119384.0,semi-continental
5153,5154,Olive oil,Condiments,Quebec,7.89,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,8550561,1459145.0,semi-continental
5154,5155,Olive oil,Condiments,Ontario,7.58,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,14772726,2789165.0,semi-continental
5155,5156,Olive oil,Condiments,Manitoba,7.82,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1383854,230683.0,cold continental
5156,5157,Olive oil,Condiments,Saskatchewan,8.08,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1166348,257981.0,humid continental
5157,5158,Olive oil,Condiments,Alberta,7.91,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,4418338,1110447.0,prairie-steppe
5158,5159,Olive oil,Condiments,British Columbia,8.17,1,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,5180015,1034003.0,western maritime
5159,5160,Olive oil,Condiments,Canada,6.58,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,38058291,7325247.0,continental
5160,5161,Olive oil,Condiments,Newfoundland and Labrador,7.45,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,525895,111170.0,humid continental
5161,5162,Olive oil,Condiments,Prince Edward Island,7.37,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,159240,24992.0,humid continental
5162,5163,Olive oil,Condiments,Nova Scotia,7.25,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,990025,147051.0,eastern-maritime
5163,5164,Olive oil,Condiments,New Brunswick,7.8,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,784950,119384.0,semi-continental
5164,5165,Olive oil,Condiments,Quebec,8.34,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,8550561,1459145.0,semi-continental
5165,5166,Olive oil,Condiments,Ontario,5.83,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,14772726,2789165.0,semi-continental
5166,5167,Olive oil,Condiments,Manitoba,7.03,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1383854,230683.0,cold continental
5167,5168,Olive oil,Condiments,Saskatchewan,7.25,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,1166348,257981.0,humid continental
5168,5169,Olive oil,Condiments,Alberta,7.64,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,4418338,1110447.0,prairie-steppe
5169,5170,Olive oil,Condiments,British Columbia,7.4,2,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,1.6,5180015,1034003.0,western maritime
5170,5171,Olive oil,Condiments,Canada,6.62,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,38058291,7325247.0,continental
5171,5172,Olive oil,Condiments,Newfoundland and Labrador,7.24,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,525895,111170.0,humid continental
5172,5173,Olive oil,Condiments,Prince Edward Island,7.09,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,159240,24992.0,humid continental
5173,5174,Olive oil,Condiments,Nova Scotia,7.14,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,990025,147051.0,eastern-maritime
5174,5175,Olive oil,Condiments,New Brunswick,7.56,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,784950,119384.0,semi-continental
5175,5176,Olive oil,Condiments,Quebec,6.53,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,8550561,1459145.0,semi-continental
5176,5177,Olive oil,Condiments,Ontario,6.18,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,14772726,2789165.0,semi-continental
5177,5178,Olive oil,Condiments,Manitoba,7.66,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,1383854,230683.0,cold continental
5178,5179,Olive oil,Condiments,Saskatchewan,7.8,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,1166348,257981.0,humid continental
5179,5180,Olive oil,Condiments,Alberta,8.1,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,4418338,1110447.0,prairie-steppe
5180,5181,Olive oil,Condiments,British Columbia,8.14,3,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.0,5180015,1034003.0,western maritime
5181,5182,Olive oil,Condiments,Canada,8.06,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,38140918,7325247.0,continental
5182,5183,Olive oil,Condiments,Newfoundland and Labrador,8.1,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,526195,111170.0,humid continental
5183,5184,Olive oil,Condiments,Prince Edward Island,8.09,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,160334,24992.0,humid continental
5184,5185,Olive oil,Condiments,Nova Scotia,8.05,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,993946,147051.0,eastern-maritime
5185,5186,Olive oil,Condiments,New Brunswick,8.2,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,787002,119384.0,semi-continental
5186,5187,Olive oil,Condiments,Quebec,8.97,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,8556015,1459145.0,semi-continental
5187,5188,Olive oil,Condiments,Ontario,7.84,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,14808093,2789165.0,semi-continental
5188,5189,Olive oil,Condiments,Manitoba,7.54,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,1388611,230683.0,cold continental
5189,5190,Olive oil,Condiments,Saskatchewan,7.8,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,1167711,257981.0,humid continental
5190,5191,Olive oil,Condiments,Alberta,7.79,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,4425617,1110447.0,prairie-steppe
5191,5192,Olive oil,Condiments,British Columbia,8.05,4,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.1,5200393,1034003.0,western maritime
5192,5193,Olive oil,Condiments,Canada,8.05,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,38140918,7325247.0,continental
5193,5194,Olive oil,Condiments,Newfoundland and Labrador,8.01,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,526195,111170.0,humid continental
5194,5195,Olive oil,Condiments,Prince Edward Island,8.2,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,160334,24992.0,humid continental
5195,5196,Olive oil,Condiments,Nova Scotia,8.36,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,993946,147051.0,eastern-maritime
5196,5197,Olive oil,Condiments,New Brunswick,8.3,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,787002,119384.0,semi-continental
5197,5198,Olive oil,Condiments,Quebec,8.53,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,8556015,1459145.0,semi-continental
5198,5199,Olive oil,Condiments,Ontario,7.8,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,14808093,2789165.0,semi-continental
5199,5200,Olive oil,Condiments,Manitoba,7.8,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,1388611,230683.0,cold continental
5200,5201,Olive oil,Condiments,Saskatchewan,8.0,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,1167711,257981.0,humid continental
5201,5202,Olive oil,Condiments,Alberta,8.1,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,4425617,1110447.0,prairie-steppe
5202,5203,Olive oil,Condiments,British Columbia,8.08,5,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,5200393,1034003.0,western maritime
5203,5204,Olive oil,Condiments,Canada,7.89,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,38140918,7325247.0,continental
5204,5205,Olive oil,Condiments,Newfoundland and Labrador,8.24,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,526195,111170.0,humid continental
5205,5206,Olive oil,Condiments,Prince Edward Island,8.02,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,160334,24992.0,humid continental
5206,5207,Olive oil,Condiments,Nova Scotia,8.46,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,993946,147051.0,eastern-maritime
5207,5208,Olive oil,Condiments,New Brunswick,8.61,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,787002,119384.0,semi-continental
5208,5209,Olive oil,Condiments,Quebec,8.53,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,8556015,1459145.0,semi-continental
5209,5210,Olive oil,Condiments,Ontario,7.41,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,14808093,2789165.0,semi-continental
5210,5211,Olive oil,Condiments,Manitoba,8.27,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,1388611,230683.0,cold continental
5211,5212,Olive oil,Condiments,Saskatchewan,8.54,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,1167711,257981.0,humid continental
5212,5213,Olive oil,Condiments,Alberta,8.67,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,4425617,1110447.0,prairie-steppe
5213,5214,Olive oil,Condiments,British Columbia,8.57,6,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.5,5200393,1034003.0,western maritime
5214,5215,Olive oil,Condiments,Canada,8.21,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,38239864,7325247.0,continental
5215,5216,Olive oil,Condiments,Newfoundland and Labrador,8.73,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,527056,111170.0,humid continental
5216,5217,Olive oil,Condiments,Prince Edward Island,8.69,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,162133,24992.0,humid continental
5217,5218,Olive oil,Condiments,Nova Scotia,8.67,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,999908,147051.0,eastern-maritime
5218,5219,Olive oil,Condiments,New Brunswick,9.04,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,790802,119384.0,semi-continental
5219,5220,Olive oil,Condiments,Quebec,9.07,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,8572020,1459145.0,semi-continental
5220,5221,Olive oil,Condiments,Ontario,7.73,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,14842488,2789165.0,semi-continental
5221,5222,Olive oil,Condiments,Manitoba,8.32,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,1391924,230683.0,cold continental
5222,5223,Olive oil,Condiments,Saskatchewan,8.4,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,1167711,257981.0,humid continental
5223,5224,Olive oil,Condiments,Alberta,8.42,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,4431531,1110447.0,prairie-steppe
5224,5225,Olive oil,Condiments,British Columbia,8.48,7,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.7,5226665,1034003.0,western maritime
5225,5226,Olive oil,Condiments,Canada,7.96,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,38239864,7325247.0,continental
5226,5227,Olive oil,Condiments,Newfoundland and Labrador,8.62,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,527056,111170.0,humid continental
5227,5228,Olive oil,Condiments,Prince Edward Island,8.61,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,162133,24992.0,humid continental
5228,5229,Olive oil,Condiments,Nova Scotia,8.9,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,999908,147051.0,eastern-maritime
5229,5230,Olive oil,Condiments,New Brunswick,9.2,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,790802,119384.0,semi-continental
5230,5231,Olive oil,Condiments,Quebec,8.47,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,8572020,1459145.0,semi-continental
5231,5232,Olive oil,Condiments,Ontario,7.56,8,2021,1000.0,1000.0,8928.57142857143,0.0,1000.0,0.0,214.28571428571428,0.0,71.42857142857143,2.9,14842488,2789165.0,semi-continental
